"issuer_ca_id","issuer_name","id","common_name","name_value","entry_timestamp","not_before","not_after","serial_number"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3349258636,"guestauth.ait.dtu.dk","guestauth.ait.dtu.dk
www.guestauth.ait.dtu.dk","2020-09-07T09:24:50.275","2020-09-07T00:00:00","2021-09-07T23:59:59","0721d07472b3848a51677fd759c73798"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3326329112,"dtudevice.ait.dtu.dk","dtudevice.ait.dtu.dk
www.dtudevice.ait.dtu.dk","2020-09-02T12:53:10.291","2020-09-02T00:00:00","2021-09-02T23:59:59","5714ac112fb807c7f58c1008f3b0ac7c"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3325594169,"ait-pf5lb101.win.dtu.dk","ait-pf5lb101.win.dtu.dk
ait-pf5lb303.win.dtu.dk","2020-09-02T09:18:52.76","2020-09-02T00:00:00","2021-09-02T23:59:59","00d6513e6831deaed61a418ddf4c9a1772"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3320974400,"*.dtudocxdev9.ait.dtu.dk","*.dtudocxdev9.ait.dtu.dk
dtudocxdev9.ait.dtu.dk","2020-09-01T12:28:01.214","2020-09-01T00:00:00","2021-09-01T23:59:59","20093f679b7aa04a8236249fb0837c8f"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3320967614,"fangstjournalen.dtu.dk","fangstjournalen.dtu.dk
www.fangstjournalen.dtu.dk","2020-09-01T12:26:03.348","2020-09-01T00:00:00","2021-09-01T23:59:59","00f6ffc664606b6f55165e052e071cf0ff"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3319603685,"connect.byg.dtu.dk","connect.byg.dtu.dk
www.connect.byg.dtu.dk","2020-09-01T07:15:29.416","2020-09-01T00:00:00","2021-09-01T23:59:59","00b7b02957d3a00988da0072a0a3e429ac"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3314821541,"vpn.mek.dtu.dk","vpn.mek.dtu.dk
www.vpn.mek.dtu.dk","2020-08-31T09:05:00.405","2020-08-31T00:00:00","2021-08-31T23:59:59","00a2045f3e405429acb436b0b39181a408"
1479,"C=BE, O=GlobalSign nv-sa, CN=AlphaSSL CA - SHA256 - G2",3314821968,"dc01.bms.cas.dtu.dk","dc01.bms.cas.dtu.dk","2020-08-31T09:04:47.222","2020-08-31T09:04:40","2021-10-02T09:04:40","0f9eb024e66f0bb28ec7cf59"
1479,"C=BE, O=GlobalSign nv-sa, CN=AlphaSSL CA - SHA256 - G2",3314821739,"dc02.bms.cas.dtu.dk","dc02.bms.cas.dtu.dk","2020-08-31T09:04:15.573","2020-08-31T09:04:11","2021-10-02T09:04:11","71683595fecb1f3d4277b773"
1479,"C=BE, O=GlobalSign nv-sa, CN=AlphaSSL CA - SHA256 - G2",3314817800,"*.cas.dtu.dk","*.cas.dtu.dk
cas.dtu.dk","2020-08-31T09:03:40.701","2020-08-31T09:03:36","2021-10-02T09:03:36","5c730f2bcb21aa636c0db857"
904,"C=US, ST=Arizona, L=Scottsdale, O=""GoDaddy.com, Inc."", OU=http://certs.godaddy.com/repository/, CN=Go Daddy Secure Certificate Authority - G2",3297964898,"locker.cas.dtu.dk","locker.cas.dtu.dk
www.locker.cas.dtu.dk","2020-08-27T16:06:01.955","2020-08-27T16:05:42","2021-10-26T10:05:24","1840b77efddb4040"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3297452797,"*.bioengineering.dtu.dk","*.bioengineering.dtu.dk
bioengineering.dtu.dk","2020-08-27T13:52:31.398","2020-08-27T00:00:00","2021-08-27T23:59:59","0090984241334af0eb290678e69c8e1285"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3296754106,"*.food.dtu.dk","*.food.dtu.dk
food.dtu.dk","2020-08-27T10:41:50.883","2020-08-27T00:00:00","2021-08-27T23:59:59","0244943fb141022b85a09efc6749d948"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3282517632,"*.man.dtu.dk","*.man.dtu.dk
man.dtu.dk","2020-08-24T09:12:54.635","2020-08-24T00:00:00","2021-08-24T23:59:59","00848258434d00659581896e82d11ec0d4"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3271510163,"databarprint.dtu.dk","databarprint.dtu.dk
www.databarprint.dtu.dk","2020-08-21T11:33:34.899","2020-08-21T00:00:00","2021-09-22T00:00:00","5d8d274f13910131cbc9768b70772b79"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3198854754,"databarprint.dtu.dk","databarprint.dtu.dk
www.databarprint.dtu.dk","2020-08-07T13:18:07.117","2020-08-07T00:00:00","2022-08-07T23:59:59","1c50e736922cd1f643a8095fb87109ce"
9324,"C=US, O=Amazon, OU=Server CA 1B, CN=Amazon",3200214631,"learn.inside.dtu.dk","learn.inside.dtu.dk","2020-08-07T00:23:41.081","2020-08-07T00:00:00","2021-09-07T12:00:00","0f2ca6bc3a8230ab86a1538531717068"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3192601629,"*.dyn04.adm.dtu.dk","*.dyn04.adm.dtu.dk
dyn04.adm.dtu.dk","2020-08-05T22:42:32.215","2020-08-05T00:00:00","2022-08-05T23:59:59","56d8b653f09aa50ed2709d3f785e1e90"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3188241639,"*.nanolab.dtu.dk","*.nanolab.dtu.dk
nanolab.dtu.dk","2020-08-03T23:18:49.047","2020-08-03T00:00:00","2022-08-03T23:59:59","4d5b9f1ca20cafb991f495688019dc14"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3166947846,"*.win.dtu.dk","*.win.dtu.dk
win.dtu.dk","2020-07-30T21:04:21.052","2020-07-30T00:00:00","2022-07-30T23:59:59","00d55e2fb5e279eff2c869674ee3534163"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3090969065,"chat.ait.dtu.dk","chat.ait.dtu.dk
www.chat.ait.dtu.dk","2020-07-15T11:27:55.3","2020-07-15T00:00:00","2022-07-15T23:59:59","00afafe40ad41ae5889d860eda9d388c9c"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3053136586,"ait-ptlfsbc.win.dtu.dk","ait-ptlfsbc01.win.dtu.dk
ait-ptlfsbc02.win.dtu.dk
ait-ptlfsbc.win.dtu.dk","2020-07-07T10:57:15.714","2020-07-07T00:00:00","2022-07-07T23:59:59","00cdd3ae8d362da665d3da720ce6bc9f22"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",3053070630,"ait-ptlfsbc.win.dtu.dk","ait-ptlfsbc.win.dtu.dk
www.ait-ptlfsbc.win.dtu.dk","2020-07-07T10:36:05.545","2020-07-07T00:00:00","2022-07-07T23:59:59","2828aefd0e029dccc404ea4207e25598"
797,"C=US, ST=Arizona, L=Scottsdale, O=""Starfield Technologies, Inc."", OU=http://certs.starfieldtech.com/repository/, CN=Starfield Secure Certificate Authority - G2",3025090408,"efteruddannelse.kurser.dtu.dk","efteruddannelse.kurser.dtu.dk
www.efteruddannelse.kurser.dtu.dk","2020-07-01T17:15:49.419","2020-07-01T17:15:42","2021-08-30T11:57:16","4461247661e660a3"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2970933087,"video.dtu.dk","video.dtu.dk
www.video.dtu.dk","2020-06-18T15:35:30.714","2020-06-18T00:00:00","2022-06-18T23:59:59","20ddee50898edc3ab50f8ef63f492a1a"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2959377321,"vpn03.mek.dtu.dk","vpn03.mek.dtu.dk
www.vpn03.mek.dtu.dk","2020-06-16T06:56:10.02","2020-06-16T00:00:00","2022-06-16T23:59:59","00fb5f8ff02f3a471dafca60d5f617a9d2"
157938,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc ECC CA-3",2956149316,"shm.email.dtu.dk","shm.email.dtu.dk","2020-06-15T15:01:44.38","2020-06-15T00:00:00","2021-06-15T12:00:00","0eb50459826e16612f2ce362214afeb3"
157939,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc RSA CA-2",2956149128,"shm.email.dtu.dk","shm.email.dtu.dk","2020-06-15T15:01:39.667","2020-06-15T00:00:00","2021-06-15T12:00:00","0c2847cdf78dad2c2511353fa782e2c8"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2955627135,"ait-ptlfsbc.dtu.dk","ait-ptlfsbc01.dtu.dk
ait-ptlfsbc02.dtu.dk
ait-ptlfsbc.dtu.dk","2020-06-15T12:24:56.467","2020-06-15T00:00:00","2022-06-15T23:59:59","7c22404aa1c9d35d2bd4fb6b59c4e6f9"
157938,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc ECC CA-3",2951555719,"koncern-it.email.dtu.dk","koncern-it.email.dtu.dk","2020-06-14T16:42:59.652","2020-06-14T00:00:00","2021-06-14T12:00:00","0fd52d71dda155e0a8218002f59fc332"
157939,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc RSA CA-2",2951555166,"koncern-it.email.dtu.dk","koncern-it.email.dtu.dk","2020-06-14T16:42:54.906","2020-06-14T00:00:00","2021-06-14T12:00:00","0da08dd9cb7b12fb815f629ea220d2a2"
157938,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc ECC CA-3",2951305744,"innodiplom.email.dtu.dk","innodiplom.email.dtu.dk","2020-06-14T15:22:08.856","2020-06-14T00:00:00","2021-06-14T12:00:00","09776700d9a9e7e7ac65a9c39cee789c"
157939,"C=US, O=""Cloudflare, Inc."", CN=Cloudflare Inc RSA CA-2",2951305573,"innodiplom.email.dtu.dk","innodiplom.email.dtu.dk","2020-06-14T15:22:04.049","2020-06-14T00:00:00","2021-06-14T12:00:00","0321cfede9900e339364e16008cafa41"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2940852520,"ait-ptlfsbc01.dtu.dk","ait-ptlfsbc01.dtu.dk
www.ait-ptlfsbc01.dtu.dk","2020-06-12T11:38:01.602","2020-06-12T00:00:00","2022-06-12T23:59:59","00dd597102aeafc8b23b36e598bd0eb03a"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2931595574,"hightechsummit.dk","www.4dms.mek.dtu.dk
www.4nanoenergy.fotonik.dtu.dk
www.academy.compute.dtu.dk
www.act.elektro.dtu.dk
www.aerialwindsensors.vindenergi.dtu.dk
www.agincc.compute.dtu.dk
www.algalbiorefinery.env.dtu.dk
www.artek.byg.dtu.dk
www.asm.energy.dtu.dk
www.aut.elektro.dtu.dk
www.autodec.man.dtu.dk
www.betonkonstruktioner.byg.dtu.dk
www.bigq.fysik.dtu.dk
www.bim.byg.dtu.dk
www.biomasscoat.mek.dtu.dk
www.bme.elektro.dtu.dk
www.bolund.vindenergi.dtu.dk
www.brightline.man.dtu.dk
www.camm.elektro.dtu.dk
www.cesdyn.byg.dtu.dk
www.cia-ct.mek.dtu.dk
www.circit.mek.dtu.dk
www.cmr.healthtech.dtu.dk
www.comesurf.mek.dtu.dk
www.comwind.vindenergi.dtu.dk
www.csc.kemi.dtu.dk
www.cwsa.diplom.dtu.dk
www.cybership.man.dtu.dk
www.dansda.food.dtu.dk
www.dba.byg.dtu.dk
www.digiman4-0.mek.dtu.dk
www.dtulys.fotonik.dtu.dk
www.ecocar.mek.dtu.dk
www.ele.elektro.dtu.dk
www.ele.energy.dtu.dk
www.ema.energy.dtu.dk
www.envnano.env.dtu.dk
www.eoforchina.env.dtu.dk
www.esymodels.man.dtu.dk
www.eventure.elektro.dtu.dk
www.experimentalgroup.vindenergi.dtu.dk
www.fence.vindenergi.dtu.dk
www.fluid.mek.dtu.dk
www.forward.env.dtu.dk
www.fox.energy.dtu.dk
www.ftfb2018.aqua.dtu.dk
www.fysik-nano.fotonik.dtu.dk
www.geocon.env.dtu.dk
www.geotechnics.byg.dtu.dk
www.glass.byg.dtu.dk
www.h2-ch4.env.dtu.dk
www.hawcstab2.vindenergi.dtu.dk
www.hdc.food.dtu.dk
www.hea.healthtech.dtu.dk
www.hotmea.kemi.dtu.dk
www.ib.byg.dtu.dk
www.iceg.mek.dtu.dk
www.ins.diplom.dtu.dk
www.inspe.mek.dtu.dk
www.isa.energy.dtu.dk
www.itss.ems.elektro.dtu.dk
www.iutam.mek.dtu.dk
www.loqit.fotonik.dtu.dk
www.m4d.mek.dtu.dk
www.managementscience.man.dtu.dk
www.megawatt.energy.dtu.dk
www.memento.env.dtu.dk
www.mfm.elektro.dtu.dk
www.microman.mek.dtu.dk
www.microsummerschool.mek.dtu.dk
www.moretime.man.dtu.dk
www.ms.man.dtu.dk
www.mulmatmod.mek.dtu.dk
www.nanoorc.mek.dtu.dk
www.nmrcenter.kemi.dtu.dk
www.noise-source-identification.elektro.dtu.dk
www.odin.food.dtu.dk
www.offwindchina.vindenergi.dtu.dk
www.optblade.vindenergi.dtu.dk
www.optimizingwindenergy.vindenergi.dtu.dk
www.performance.man.dtu.dk
www.pilotorc.mek.dtu.dk
www.pippi.kemi.dtu.dk
www.plasticity.mek.dtu.dk
www.playware.elektro.dtu.dk
www.pmg.mek.dtu.dk
www.posspow.vindenergi.dtu.dk
www.process.kt.dtu.dk
www.qaanaaq.byg.dtu.dk
www.qsa.man.dtu.dk
www.radiade.mek.dtu.dk
www.re-quest.mek.dtu.dk
www.rewind.mek.dtu.dk
www.riverscapes.env.dtu.dk
www.robustdesign.mek.dtu.dk
www.route2018.man.dtu.dk
www.sara.env.dtu.dk
www.shetrib.mek.dtu.dk
www.skaldyrcenter.aqua.dtu.dk
www.sl-concrete.byg.dtu.dk
www.smart-energysavings.mek.dtu.dk
www.solvarme.byg.dtu.dk
www.spaceweather.space.dtu.dk
www.spinneranemometer.vindenergi.dtu.dk
www.ssc.man.dtu.dk
www.steel.byg.dtu.dk
www.structuraldynamics.byg.dtu.dk
www.sulcor.mek.dtu.dk
www.sulphurgate.man.dtu.dk
www.sundhedogsygdomsbekaempelse.fysik.dtu.dk
www.swi.env.dtu.dk
www.thermcyc.mek.dtu.dk
www.tide.mek.dtu.dk
www.tim.man.dtu.dk
www.tkboe.aqua.dtu.dk
www.tm.man.dtu.dk
www.topopt.mek.dtu.dk
www.topten.mek.dtu.dk
www.trl.mek.dtu.dk
www.tws.byg.dtu.dk
www.ultrasoundenhancedplasma.vindenergi.dtu.dk
www.whrmaritime.mek.dtu.dk
www.winddata.vindenergi.dtu.dk
www.windengineering.byg.dtu.dk
www.windturbineracer.vindenergi.dtu.dk
www.zerowaste.byg.dtu.dk","2020-06-10T13:14:53.808","2020-06-10T00:00:00","2022-06-10T23:59:59","1a33b90bdc4a2b9ba9553698b9218848"
62148,"C=US, O=DigiCert Inc, OU=www.digicert.com, CN=GeoTrust RSA CA 2018",2886915835,"www.hpc.dtu.dk","www.hpc.dtu.dk","2020-06-01T12:49:59.588","2020-06-01T00:00:00","2022-06-02T12:00:00","0a5f947f98dbe6fdec366ebed703c39f"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2869442174,"*.biosustain.dtu.dk","*.biosustain.dtu.dk
biosustain.dtu.dk","2020-05-29T12:01:57.636","2020-05-29T00:00:00","2022-05-29T23:59:59","00890c9c530f4021533e50d0d01e0aa99a"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2857488287,"*.dyn03.adm.dtu.dk","*.dyn03.adm.dtu.dk
dyn03.adm.dtu.dk","2020-05-26T10:29:23.174","2020-05-26T00:00:00","2022-05-26T23:59:59","23ff0fdae4afc6f0965df4d21b83ad93"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2853881031,"*.dyn03.adm.dtu.dk","*.dyn03.adm.dtu.dk
dyn03.adm.dtu.dk","2020-05-25T13:24:07.076","2020-05-25T00:00:00","2022-05-25T23:59:59","00b867ad7c01ba0639e77e74bc34be4488"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2841121293,"*.fotonik.dtu.dk","*.fotonik.dtu.dk
fotonik.dtu.dk","2020-05-22T04:48:26.489","2020-05-22T00:00:00","2022-05-22T23:59:59","00defbb118c132dcca01e1d382b98f4ad8"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2837775084,"reach.man.dtu.dk","reach.man.dtu.dk
www.reach.man.dtu.dk","2020-05-21T08:38:46.068","2020-05-21T00:00:00","2022-05-21T23:59:59","0b6e858d8ba26e45cd14ace8b6ef7a32"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2824613118,"itservice-test.ait.dtu.dk","ait-titsm04.ait.dtu.dk
itservice-test.ait.dtu.dk","2020-05-18T11:34:06.444","2020-05-18T00:00:00","2022-05-18T23:59:59","7e51672fd2dbbb1c1fb8a2a10574786f"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2824552161,"itservice-test.ait.dtu.dk","ait-titsm04.ait.dtu.dk
itservice-test.ait.dtu.dk","2020-05-18T11:08:51.389","2020-05-18T00:00:00","2022-05-18T23:59:59","3a6e3a90ab76499f53580f723294d23e"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2824435775,"ait-titsm04.ait.dtu.dk","ait-titsm04.ait.dtu.dk
itservice-test.ait.dtu.dk","2020-05-18T10:37:20.922","2020-05-18T00:00:00","2022-05-18T23:59:59","00bb09b0d33be62d68cbb814eb1d2d0851"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2824421705,"ait-titsm04.ait.dtu.dk","ait-titsm04.ait.dtu.dk
www.ait-titsm04.ait.dtu.dk","2020-05-18T10:31:36.37","2020-05-18T00:00:00","2022-05-15T23:59:59","6b95c2b05776640a7fa306d9a04fd281"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2824145387,"ait-titsm04.ait.dtu.dk","ait-titsm04.ait.dtu.dk
www.ait-titsm04.ait.dtu.dk","2020-05-18T09:01:15.813","2020-05-18T00:00:00","2022-05-15T23:59:59","00826d1d9f5af3aacdee5abfbb077e6f94"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2809732672,"ait-titsm04.ait.dtu.dk","ait-titsm04.ait.dtu.dk
www.ait-titsm04.ait.dtu.dk","2020-05-15T08:59:18.123","2020-05-15T00:00:00","2022-05-15T23:59:59","5f07111b3e9a0e6527a14cdb0c6e2c69"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2802673525,"*.dyn03.adm.dtu.dk","*.dyn03.adm.dtu.dk
dyn03.adm.dtu.dk","2020-05-13T08:50:12.594","2020-05-13T00:00:00","2022-05-13T23:59:59","008ef3d1e40ebbb599e2a21a92607c7cec"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2798072137,"*.psp06apps.ait.dtu.dk","*.psp06apps.ait.dtu.dk
psp06apps.ait.dtu.dk","2020-05-12T10:01:48.586","2020-05-12T00:00:00","2022-05-12T23:59:59","1820342112647d08ecd9420d9f166cfc"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2798031058,"*.pages-internal.windenergy.dtu.dk","*.pages-internal.windenergy.dtu.dk
pages-internal.windenergy.dtu.dk","2020-05-12T09:49:22.854","2020-05-12T00:00:00","2022-05-12T23:59:59","4911e2efd74f6e54fcdb0d041814adc3"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2797996633,"*.pages.windenergy.dtu.dk","*.pages.windenergy.dtu.dk
pages.windenergy.dtu.dk","2020-05-12T09:40:40.174","2020-05-12T00:00:00","2022-05-12T23:59:59","601f4753b8905939c54225d6b14123eb"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2797956347,"*.pages.energy.dtu.dk","*.pages.energy.dtu.dk
pages.energy.dtu.dk","2020-05-12T09:26:42.985","2020-05-12T00:00:00","2022-05-12T23:59:59","22562343cffa2f7c532742dfe7f29045"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2797882438,"*.env.dtu.dk","*.env.dtu.dk
env.dtu.dk","2020-05-12T09:03:40.633","2020-05-12T00:00:00","2022-05-12T23:59:59","00cbd94567ed28327dff49ba400034110f"
9324,"C=US, O=Amazon, OU=Server CA 1B, CN=Amazon",2764798637,"features.dtu.dk","features.dtu.dk","2020-05-04T14:26:16.324","2020-05-04T00:00:00","2021-06-04T12:00:00","0c24a7eef9c869a83eb0fd1525b1d053"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2739382470,"*.shop.dtu.dk","*.shop.dtu.dk
shop.dtu.dk","2020-04-28T08:21:32.321","2020-04-28T00:00:00","2022-05-03T12:00:00","03fe7955efa72262b6c2c803b62643fa"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2736511958,"shop.dtu.dk","shop.dtu.dk
www.shop.dtu.dk","2020-04-27T13:54:19.929","2020-04-27T00:00:00","2022-05-02T12:00:00","095b5f3a024091b653d1f535f5990148"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2721652256,"ait-titsm02.win.dtu.dk","ait-titsm02.win.dtu.dk
www.ait-titsm02.win.dtu.dk","2020-04-23T09:38:30.16","2020-04-23T00:00:00","2022-04-28T12:00:00","0cc82e5f63578d9adc748e60eec211ff"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2692700549,"inside.dtu.dk","ait-psc05cd06.win.dtu.dk
ait-psc05cd07.win.dtu.dk
ait-psc05cd08.win.dtu.dk
ait-psc05cd09.win.dtu.dk
ait-psc05cd10.win.dtu.dk
ait-psc05cd12.win.dtu.dk
inside.dtu.dk
www810.sitecore.dtu.dk
www812.sitecore.dtu.dk
www86.sitecore.dtu.dk
www87.sitecore.dtu.dk
www88.sitecore.dtu.dk
www89.sitecore.dtu.dk
www.inside.dtu.dk","2020-04-14T15:44:46.101","2020-04-14T00:00:00","2022-04-14T23:59:59","3cb34513d6a645d9c1d1df2f90bf46c6"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2680649680,"mek-sdp01.win.dtu.dk","mek-sdp01.win.dtu.dk
www.mek-sdp01.win.dtu.dk","2020-04-08T13:37:53.265","2020-04-08T00:00:00","2022-04-13T12:00:00","06d768c800470447460731b297859aad"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2680649691,"cloud.cbs.dtu.dk","cloud.cbs.dtu.dk
www.cloud.cbs.dtu.dk","2020-04-08T13:37:47.84","2020-04-08T00:00:00","2022-04-13T12:00:00","045159205b044d4700d797e73f7c67c2"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2680631137,"ait-plampwh02test.win.dtu.dk","ait-plampwh02test.win.dtu.dk
www.ait-plampwh02test.win.dtu.dk","2020-04-08T13:30:56.101","2020-04-08T00:00:00","2021-04-08T23:59:59","00de82e19925a31d0a0c6f34847527f4e6"
160137,"C=NL, O=GEANT Vereniging, CN=GEANT OV RSA CA 4",2673399368,"ait-plampwh02test.dtu.dk","ait-plampwh02test.dtu.dk
www.ait-plampwh02test.dtu.dk","2020-04-06T12:11:21.708","2020-04-06T00:00:00","2021-04-06T23:59:59","24b90a50fc2141527dfc0c495428c4f4"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2645350950,"*.tnm.man.dtu.dk","*.tnm.man.dtu.dk
tnm.man.dtu.dk","2020-03-30T12:56:09.29","2020-03-30T00:00:00","2022-04-04T12:00:00","03ad2d21e92c903f4109e307da8d8e30"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2644836011,"*.cbs.dtu.dk","*.cbs.dtu.dk
cbs.dtu.dk","2020-03-30T09:28:02.298","2020-03-30T00:00:00","2022-04-04T12:00:00","075230f996e9f37e4e798e912266bafb"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2604545135,"d4.nanolab.dtu.dk","d4fetch.nanolab.dtu.dk
d4.nanolab.dtu.dk","2020-03-20T14:47:10.817","2020-03-20T00:00:00","2022-03-25T12:00:00","0bbfe7cdaa7b2eb3a232477c98782667"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2603521927,"covid.dtu.dk","covid.dtu.dk
www.covid.dtu.dk","2020-03-20T08:12:38.493","2020-03-20T00:00:00","2022-03-25T12:00:00","09de42a2c85c3afc8e1f2ef4c836ac06"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2600817425,"covid.dtu.dk","covid.dtu.dk
www.covid.dtu.dk","2020-03-19T15:39:00.123","2020-03-19T00:00:00","2022-03-24T12:00:00","078a62d592d7cf849a147e3d8c5ceed2"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2592572530,"mems.healthtech.dtu.dk","mems.healthtech.dtu.dk
www.mems.healthtech.dtu.dk","2020-03-17T20:43:03.749","2020-03-17T00:00:00","2022-03-22T12:00:00","08f9fd1c6ef26bd58677272dc607db19"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2585542594,"*.dyn01.adm.dtu.dk","*.dyn01.adm.dtu.dk
dyn01.adm.dtu.dk","2020-03-16T11:31:33.355","2020-03-16T00:00:00","2022-03-21T12:00:00","0e97d8d792c667df43d7f8d7d2435738"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2565227967,"*.ait.dtu.dk","*.ait.dtu.dk
ait.dtu.dk","2020-03-11T11:24:48.655","2020-03-11T00:00:00","2022-03-16T12:00:00","0fd27bd4c94d96c5cbbf1ddc8a2f8409"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2560518249,"mail.win.dtu.dk","autodiscover.dtu.dk
autodiscover.win.dtu.dk
mail.dtu.dk
mail.win.dtu.dk","2020-03-10T09:07:31.713","2020-03-10T00:00:00","2022-03-15T12:00:00","0631ae4a1b550ba161203a3f17d8acf9"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2557064348,"www.ester.dtu.dk","ester.dtu.dk
www.ester.dtu.dk","2020-03-09T13:36:35.067","2020-03-09T00:00:00","2022-03-14T12:00:00","03c22b45e0b49bda767add2adaec62bf"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2540911249,"www.ester.dtu.dk","ester.dtu.dk
www.ester.dtu.dk","2020-03-05T16:44:35.422","2020-03-05T00:00:00","2022-03-10T12:00:00","06a171c42bfdb2b3a6d54c79c4a481c4"
1687,"C=NL, ST=Noord-Holland, L=Amsterdam, O=TERENA, CN=TERENA SSL CA 3",2540509680,"rdp.winbar.dtu.dk","rdp.winbar.dtu.dk
www.rdp.winbar.dtu.dk","2020-03-05T14:43:17.647","2020-03-05T00:00:00","2022-03-10T12:00:00","08938b9438e1c01d6816af5f4f9a8d8c"
